day,cycle,name,status,risk
19,76,Individual117,L,0.6321205588285577
19,76,Individual6821,L,0.9975212478233336
19,76,Individual2908,L,0.9975212478233336
19,76,Individual4168,L,0.9975212478233336
19,76,Individual3813,L,0.6321205588285577
19,76,Individual1949,L,0.9975212478233336
19,76,Individual7267,L,0.950212931632136
19,76,Individual743,L,0.9975212478233336
19,76,Individual8166,L,0.950212931632136
19,76,Individual8262,L,0.8646647167633873
19,76,Individual1228,L,0.9975212478233336
19,76,Individual8282,L,0.9975212478233336
19,76,Individual4851,L,0.950212931632136
19,76,Individual7810,L,0.6321205588285577
19,76,Individual1580,L,0.9975212478233336
19,76,Individual7072,L,0.8646647167633873
19,76,Individual1815,L,0.23254415793482963
19,76,Individual2379,L,0.6321205588285577
19,76,Individual8964,L,0.9975212478233336
19,76,Individual3323,L,0.950212931632136
19,77,Individual2613,L,0.950212931632136
19,77,Individual660,L,0.9975212478233336
19,77,Individual4459,L,0.9975212478233336
19,77,Individual3284,S,0.6321205588285577
19,77,Individual5720,L,0.9975212478233336
19,77,Individual1494,L,0.950212931632136
19,77,Individual4803,L,0.9975212478233336
19,77,Individual8462,S,0.6321205588285577
19,77,Individual8928,L,0.8646647167633873
19,77,Individual2218,L,0.9975212478233336
19,77,Individual77,S,0.6321205588285577
19,77,Individual1901,L,0.950212931632136
19,77,Individual1438,L,0.8646647167633873
19,77,Individual8897,L,0.6321205588285577
19,77,Individual1972,L,0.8646647167633873
19,77,Individual9094,L,0.6321205588285577
19,77,Individual1800,L,0.6321205588285577
19,77,Individual3164,L,0.9816843611112658
19,77,Individual7228,L,0.8646647167633873
19,77,Individual2294,L,0.9975212478233336
19,77,Individual2312,L,0.6321205588285577
19,77,Individual4275,L,0.8646647167633873
19,77,Individual5141,L,0.8646647167633873
19,77,Individual562,L,0.6321205588285577
19,77,Individual5754,L,0.9975212478233336
19,77,Individual5946,L,0.8646647167633873
19,77,Individual3938,L,0.950212931632136
19,77,Individual964,L,0.950212931632136
19,77,Individual4924,L,0.6321205588285577
19,77,Individual1489,L,0.9975212478233336
19,77,Individual1288,S,0.11701964434787852
19,77,Individual230,L,0.9975212478233336
19,77,Individual6206,Ip,0.9975212478233336
19,77,Individual663,L,0.8646647167633873
19,77,Individual6241,L,0.8646647167633873
19,77,Individual3918,L,0.950212931632136
19,77,Individual2267,L,0.8646647167633873
19,77,Individual740,L,0.8646647167633873
19,77,Individual6946,L,0.9975212478233336
19,77,Individual2977,S,0.6321205588285577
19,77,Individual8750,L,0.8646647167633873
19,77,Individual135,L,0.9975212478233336
19,77,Individual7705,L,0.8646647167633873
19,77,Individual2500,L,0.950212931632136
19,77,Individual1569,Ia,0.9975212478233336
19,77,Individual2165,L,0.8646647167633873
19,77,Individual4220,L,0.8646647167633873
19,77,Individual6805,L,0.9975212478233336
19,77,Individual5732,L,0.950212931632136
19,77,Individual6790,L,0.9975212478233336
19,77,Individual3994,L,0.9975212478233336
19,77,Individual3541,L,0.950212931632136
19,77,Individual6329,L,0.9975212478233336
19,77,Individual6277,L,0.9975212478233336
19,77,Individual7249,L,0.8646647167633873
19,77,Individual2691,L,0.950212931632136
19,77,Individual4659,L,0.9975212478233336
19,77,Individual3790,L,0.8646647167633873
19,77,Individual1520,L,0.9975212478233336
19,77,Individual3460,L,0.950212931632136
19,77,Individual1674,L,0.9975212478233336
19,77,Individual7265,L,0.8646647167633873
19,77,Individual6969,L,0.9975212478233336
19,77,Individual5626,L,0.6321205588285577
19,77,Individual5224,S,0.6321205588285577
19,77,Individual6281,L,0.8646647167633873
19,77,Individual7903,L,0.950212931632136
19,77,Individual8657,L,0.8646647167633873
19,77,Individual7655,L,0.6321205588285577
19,77,Individual334,L,0.6321205588285577
19,77,Individual6474,L,0.9975212478233336
19,77,Individual8840,L,0.6321205588285577
19,77,Individual5312,L,0.8646647167633873
19,77,Individual4404,L,0.9975212478233336
19,77,Individual4876,S,0.6321205588285577
19,77,Individual7294,L,0.8646647167633873
19,77,Individual1017,L,0.8646647167633873
19,77,Individual3446,L,0.9975212478233336
19,77,Individual3345,L,0.8646647167633873
19,77,Individual1939,L,0.8646647167633873
19,77,Individual1956,S,0.950212931632136
19,77,Individual2545,L,0.8646647167633873
19,77,Individual8293,L,0.8646647167633873
19,77,Individual8485,L,0.9975212478233336
19,77,Individual512,L,0.8646647167633873
19,77,Individual6618,L,0.6321205588285577
19,77,Individual856,L,0.8646647167633873
19,77,Individual7582,L,0.8646647167633873
19,77,Individual3412,S,0.8646647167633873
19,77,Individual6243,L,0.950212931632136
19,77,Individual5217,L,0.9975212478233336
19,77,Individual3768,L,0.8646647167633873
19,77,Individual8980,L,0.9975212478233336
19,77,Individual38,L,0.9975212478233336
19,77,Individual891,L,0.8646647167633873
19,77,Individual1632,L,0.9975212478233336
19,77,Individual8934,L,0.8646647167633873
19,77,Individual2668,L,0.6321205588285577
19,77,Individual502,L,0.8646647167633873
19,77,Individual3628,L,0.8646647167633873
19,77,Individual7799,S,0.6321205588285577
19,77,Individual8069,L,0.950212931632136
19,77,Individual1192,L,0.9975212478233336
19,77,Individual6955,L,0.9975212478233336
19,77,Individual9151,L,0.8646647167633873
19,77,Individual1153,L,0.8646647167633873
19,77,Individual7715,L,0.9975212478233336
19,77,Individual653,L,0.9975212478233336
19,77,Individual2442,L,0.8646647167633873
19,77,Individual6087,L,0.9975212478233336
19,77,Individual3839,L,0.8646647167633873
19,77,Individual2121,L,0.9975212478233336
19,77,Individual4572,L,0.8646647167633873
19,77,Individual4396,L,0.950212931632136
19,77,Individual3230,S,0.23254415793482963
19,77,Individual8115,L,0.9975212478233336
19,77,Individual2455,L,0.8646647167633873
19,78,Individual1483,S,0.8646647167633873
19,78,Individual4606,L,0.8646647167633873
19,78,Individual5650,L,0.9975212478233336
19,78,Individual5182,L,0.9975212478233336
19,78,Individual8714,L,0.8646647167633873
19,78,Individual1139,S,0.6321205588285577
19,78,Individual6144,L,0.8646647167633873
19,78,Individual4594,L,0.8646647167633873
19,78,Individual6940,L,0.950212931632136
19,78,Individual7384,L,0.8646647167633873
19,78,Individual6958,Ip,0.6321205588285577
19,78,Individual8655,S,0.8646647167633873
19,78,Individual4437,L,0.9975212478233336
19,78,Individual7740,L,0.9975212478233336
19,78,Individual3819,L,0.9975212478233336
19,78,Individual505,L,0.950212931632136
19,78,Individual1424,L,0.9975212478233336
19,78,Individual9063,S,0.8646647167633873
19,78,Individual3137,S,0.6321205588285577
19,78,Individual7049,S,0.8646647167633873
19,78,Individual8437,L,0.9975212478233336
19,78,Individual4478,L,0.8646647167633873
19,78,Individual1772,L,0.8646647167633873
19,78,Individual8727,L,0.015836886712067823
19,78,Individual6644,L,0.9975212478233336
19,78,Individual3508,L,0.11701964434787852
19,78,Individual5308,L,0.8646647167633873
19,78,Individual8862,L,0.8646647167633873
19,78,Individual8295,L,0.9975212478233336
19,78,Individual6870,L,0.3180923728035784
19,78,Individual5490,L,0.8646647167633873
19,78,Individual5964,L,0.9975212478233336
19,78,Individual185,L,0.9975212478233336
19,78,Individual3775,L,0.6321205588285577
19,78,Individual2811,L,0.9975212478233336
19,78,Individual5181,S,0.8646647167633873
19,78,Individual8612,L,0.6321205588285577
19,78,Individual6469,L,0.950212931632136
19,78,Individual3663,S,0.6321205588285577
19,78,Individual6604,L,0.8646647167633873
19,78,Individual8943,L,0.9975212478233336
19,78,Individual4492,L,0.6321205588285577
19,78,Individual3317,L,0.6321205588285577
19,78,Individual8568,L,0.950212931632136
19,78,Individual2041,L,0.950212931632136
19,78,Individual542,L,0.9975212478233336
19,78,Individual4369,L,0.6321205588285577
19,78,Individual3880,L,0.9975212478233336
19,78,Individual3669,L,0.9975212478233336
19,78,Individual6365,L,0.950212931632136
19,78,Individual7093,L,0.3180923728035784
19,78,Individual9199,L,0.9975212478233336
19,78,Individual6943,L,0.9975212478233336
19,78,Individual2565,L,0.9975212478233336
19,78,Individual7649,L,0.9975212478233336
19,78,Individual2355,S,0.8646647167633873
19,78,Individual5467,L,0.9975212478233336
19,78,Individual8316,L,0.6321205588285577
19,78,Individual600,L,0.8646647167633873
19,78,Individual4717,L,0.8646647167633873
19,78,Individual3122,L,0.8646647167633873
19,78,Individual5315,L,0.9975212478233336
19,78,Individual5328,L,0.950212931632136
19,78,Individual4155,L,0.950212931632136
19,78,Individual7994,L,0.8646647167633873
19,78,Individual4808,L,0.9975212478233336
19,78,Individual288,L,0.8646647167633873
19,78,Individual971,L,0.9975212478233336
19,78,Individual611,L,0.6321205588285577
19,78,Individual4086,L,0.9975212478233336
19,78,Individual2296,L,0.9975212478233336
19,78,Individual4814,L,0.9975212478233336
19,78,Individual4052,L,0.9975212478233336
19,78,Individual8659,L,0.8646647167633873
19,78,Individual5112,S,0.8646647167633873
19,78,Individual4319,L,0.9975212478233336
19,78,Individual6914,L,0.8646647167633873
19,78,Individual7906,L,0.9975212478233336
19,78,Individual4542,L,0.950212931632136
19,78,Individual7787,L,0.8646647167633873
19,78,Individual9058,L,0.3180923728035784
19,78,Individual2986,L,0.9975212478233336
19,78,Individual4510,L,0.9975212478233336
19,78,Individual8876,L,0.8646647167633873
19,78,Individual4327,L,0.8646647167633873
19,78,Individual214,L,0.9975212478233336
19,78,Individual1614,L,0.9975212478233336
19,78,Individual5246,S,0.6321205588285577
19,78,Individual5962,L,0.6321205588285577
19,78,Individual8588,L,0.8646647167633873
19,78,Individual4657,L,0.9975212478233336
19,78,Individual11,L,0.950212931632136
19,78,Individual5809,L,0.8646647167633873
19,78,Individual1743,L,0.9975212478233336
19,78,Individual6919,L,0.6321205588285577
19,78,Individual5402,L,0.9975212478233336
19,78,Individual4799,L,0.950212931632136
19,78,Individual2076,Ip,0.9975212478233336
19,78,Individual1311,L,0.9975212478233336
19,78,Individual6082,L,0.9975212478233336
19,78,Individual6750,L,0.9975212478233336
19,78,Individual2417,L,0.9975212478233336
19,78,Individual8187,S,0.6321205588285577
19,78,Individual2110,S,0.08554821486874875
19,78,Individual622,L,0.8646647167633873
19,78,Individual2169,L,0.950212931632136
19,78,Individual2618,L,0.11701964434787852
19,78,Individual5857,L,0.8646647167633873
19,78,Individual928,L,0.9975212478233336
19,78,Individual4354,L,0.9975212478233336
19,78,Individual1124,L,0.9975212478233336
19,78,Individual289,L,0.9975212478233336
19,78,Individual6065,S,0.11701964434787852
19,78,Individual4618,S,0.23254415793482963
19,78,Individual5618,L,0.950212931632136
19,78,Individual7921,S,0.8646647167633873
19,78,Individual8459,L,0.8646647167633873
19,78,Individual3699,L,0.8646647167633873
19,78,Individual5926,L,0.8646647167633873
19,78,Individual2735,L,0.9975212478233336
19,78,Individual4525,S,0.8646647167633873
19,78,Individual5225,L,0.9975212478233336
19,78,Individual7729,L,0.9975212478233336
19,78,Individual5961,L,0.8646647167633873
19,78,Individual7841,L,0.950212931632136
19,78,Individual3283,S,0.8646647167633873
19,78,Individual7943,L,0.8646647167633873
19,78,Individual2517,L,0.6321205588285577
19,78,Individual1787,L,0.9975212478233336
19,78,Individual8385,L,0.950212931632136
19,78,Individual73,L,0.8646647167633873
19,78,Individual3118,L,0.11701964434787852
19,78,Individual3364,L,0.9975212478233336
19,78,Individual7482,S,0.6321205588285577
19,78,Individual8508,L,0.9975212478233336
19,78,Individual3649,L,0.950212931632136
19,78,Individual299,L,0.950212931632136
19,78,Individual4920,L,0.8646647167633873
19,78,Individual8482,S,0.950212931632136
19,78,Individual3203,Ip,0.9975212478233336
19,78,Individual632,L,0.9975212478233336
19,78,Individual7746,L,0.8646647167633873
19,78,Individual1843,L,0.9975212478233336
19,78,Individual2575,L,0.8646647167633873
19,78,Individual9000,L,0.950212931632136
19,78,Individual5399,S,0.6321205588285577
19,78,Individual5694,L,0.8646647167633873
19,78,Individual2935,L,0.8646647167633873
19,78,Individual7512,L,0.9975212478233336
19,78,Individual6965,L,0.8646647167633873
19,78,Individual1305,S,0.8646647167633873
19,78,Individual1242,L,0.9975212478233336
19,78,Individual6791,L,0.9975212478233336
19,78,Individual2881,L,0.9975212478233336
19,78,Individual1716,L,0.8646647167633873
19,78,Individual4740,L,0.9975212478233336
19,78,Individual1064,L,0.950212931632136
19,78,Individual6855,L,0.8646647167633873
19,78,Individual3455,L,0.9975212478233336
19,78,Individual4813,L,0.8646647167633873
19,78,Individual8603,L,0.950212931632136
19,78,Individual3284,L,0.3180923728035784
19,78,Individual9196,S,0.8646647167633873
19,78,Individual5640,L,0.950212931632136
19,78,Individual5062,L,0.950212931632136
19,78,Individual4131,L,0.9975212478233336
19,78,Individual8815,L,0.8646647167633873
19,78,Individual6761,L,0.8646647167633873
19,78,Individual648,L,0.6321205588285577
19,78,Individual8040,L,0.950212931632136
19,78,Individual7588,L,0.3180923728035784
19,78,Individual1866,L,0.9975212478233336
19,78,Individual6729,L,0.8646647167633873
19,78,Individual4645,L,0.9975212478233336
19,78,Individual6770,S,0.6321205588285577
19,78,Individual2697,L,0.9975212478233336
19,78,Individual6549,L,0.8646647167633873
19,78,Individual6050,L,0.3180923728035784
19,78,Individual4087,L,0.9975212478233336
19,78,Individual6907,L,0.8646647167633873
19,78,Individual4304,L,0.8646647167633873
19,78,Individual3431,L,0.6321205588285577
19,79,Individual4649,L,0.9975212478233336
19,79,Individual6694,L,0.8646647167633873
19,79,Individual454,L,0.950212931632136
19,79,Individual2029,L,0.9975212478233336
19,79,Individual8880,L,0.9975212478233336
19,79,Individual2285,S,0.8646647167633873
19,79,Individual3716,L,0.9975212478233336
19,79,Individual2757,L,0.950212931632136
19,79,Individual3443,L,0.8646647167633873
19,79,Individual4914,L,0.8646647167633873
19,79,Individual3549,L,0.9975212478233336
19,79,Individual1014,L,0.8646647167633873
19,79,Individual2996,L,0.9975212478233336
19,79,Individual8265,L,0.6321205588285577
19,79,Individual8227,L,0.9975212478233336
19,79,Individual52,L,0.9975212478233336
19,79,Individual1224,L,0.8646647167633873
19,79,Individual7735,L,0.9816843611112658
19,79,Individual2171,L,0.9975212478233336
19,79,Individual6126,L,0.9975212478233336
19,79,Individual6674,L,0.9975212478233336
19,79,Individual2440,S,0.6321205588285577
19,79,Individual7752,L,0.950212931632136
19,79,Individual6651,L,0.9975212478233336
19,79,Individual3028,L,0.8646647167633873
19,79,Individual2646,S,0.6321205588285577
19,79,Individual1546,L,0.8646647167633873
19,79,Individual7874,L,0.950212931632136
19,79,Individual7930,L,0.8646647167633873
19,79,Individual7428,L,0.950212931632136
19,79,Individual2759,L,0.9975212478233336
19,79,Individual1413,L,0.950212931632136
19,79,Individual7937,L,0.8646647167633873
19,79,Individual801,L,0.3180923728035784
19,79,Individual8019,L,0.950212931632136
19,79,Individual6748,L,0.6321205588285577
19,79,Individual8579,L,0.9975212478233336
19,79,Individual41,L,0.8646647167633873
19,79,Individual4044,L,0.8646647167633873
19,79,Individual6286,L,0.8646647167633873
19,79,Individual4381,S,0.8646647167633873
19,79,Individual4333,S,0.8646647167633873
19,79,Individual159,L,0.9975212478233336
19,79,Individual5641,L,0.9975212478233336
19,79,Individual2978,L,0.9975212478233336
19,79,Individual8170,L,0.9975212478233336
19,79,Individual4638,L,0.9975212478233336
19,79,Individual1368,L,0.3180923728035784
19,79,Individual6640,L,0.950212931632136
19,79,Individual7052,L,0.11701964434787852
19,79,Individual1669,L,0.950212931632136
19,79,Individual5380,L,0.6321205588285577
19,79,Individual1923,L,0.9975212478233336
19,79,Individual900,L,0.8646647167633873
19,79,Individual2401,L,0.8646647167633873
19,79,Individual2702,L,0.8646647167633873
19,79,Individual4135,L,0.950212931632136
19,79,Individual2022,L,0.8646647167633873
19,79,Individual3910,L,0.6321205588285577
19,79,Individual22,L,0.950212931632136
19,79,Individual6942,L,0.9975212478233336
19,79,Individual5397,S,0.6321205588285577
19,79,Individual9033,L,0.6321205588285577
19,79,Individual8086,L,0.9975212478233336
19,79,Individual3165,L,0.950212931632136
19,79,Individual9182,L,0.9975212478233336
19,79,Individual8362,L,0.8646647167633873
19,79,Individual1937,L,0.9975212478233336
19,79,Individual7899,L,0.9975212478233336
19,79,Individual714,L,0.08554821486874875
19,79,Individual6689,L,0.6321205588285577
19,79,Individual8861,L,0.9975212478233336
19,79,Individual827,Ip,0.8646647167633873
19,79,Individual5884,L,0.9975212478233336
19,79,Individual8499,L,0.9975212478233336
19,79,Individual948,L,0.8646647167633873
19,79,Individual7160,S,0.6321205588285577
19,79,Individual5554,L,0.9975212478233336
19,79,Individual8055,L,0.9975212478233336
19,79,Individual8187,L,0.23254415793482963
19,79,Individual5865,L,0.9975212478233336
19,79,Individual7579,L,0.950212931632136
19,79,Individual1358,L,0.23254415793482963
19,79,Individual2905,L,0.8646647167633873
19,79,Individual5696,L,0.8646647167633873
19,79,Individual2890,L,0.950212931632136
19,79,Individual4896,L,0.8646647167633873
